Mach,Alpha,CD_Off,CD_On
3.84,2.0,0.256,0.22
3.85,2.0,0.255,0.22
3.86,2.0,0.255,0.22
3.87,2.0,0.254,0.219
3.88,2.0,0.254,0.219
3.89,2.0,0.253,0.219
3.9,2.0,0.253,0.218
3.91,2.0,0.252,0.218
3.92,2.0,0.252,0.218
3.93,2.0,0.252,0.217
3.94,2.0,0.251,0.217
3.95,2.0,0.251,0.217
3.96,2.0,0.25,0.216
3.97,2.0,0.25,0.216
3.98,2.0,0.249,0.216
3.99,2.0,0.249,0.215
4.0,2.0,0.248,0.215
4.01,2.0,0.248,0.215
4.02,2.0,0.248,0.214
4.03,2.0,0.247,0.214
4.04,2.0,0.247,0.214
4.05,2.0,0.246,0.213
4.06,2.0,0.246,0.213
4.07,2.0,0.246,0.213
4.08,2.0,0.245,0.212
4.09,2.0,0.245,0.212
4.1,2.0,0.244,0.212
4.11,2.0,0.244,0.211
4.12,2.0,0.243,0.211
4.13,2.0,0.243,0.211
4.14,2.0,0.243,0.21
4.15,2.0,0.242,0.21
4.16,2.0,0.242,0.21
4.17,2.0,0.241,0.209
4.18,2.0,0.241,0.209
4.19,2.0,0.241,0.209
4.2,2.0,0.24,0.209
4.21,2.0,0.24,0.208
4.22,2.0,0.239,0.208
4.23,2.0,0.239,0.208
4.24,2.0,0.239,0.207
4.25,2.0,0.238,0.207
4.26,2.0,0.238,0.207
4.27,2.0,0.237,0.206
4.28,2.0,0.237,0.206
4.29,2.0,0.237,0.206
4.3,2.0,0.236,0.206
4.31,2.0,0.236,0.205
4.32,2.0,0.236,0.205
4.33,2.0,0.235,0.205
4.34,2.0,0.235,0.205
4.35,2.0,0.234,0.204
4.36,2.0,0.234,0.204
4.37,2.0,0.234,0.204
4.38,2.0,0.233,0.203
4.39,2.0,0.233,0.203
4.4,2.0,0.233,0.203
4.41,2.0,0.232,0.203
4.42,2.0,0.232,0.202
4.43,2.0,0.231,0.202
4.44,2.0,0.231,0.202
4.45,2.0,0.231,0.202
4.46,2.0,0.23,0.202
4.47,2.0,0.23,0.201
4.48,2.0,0.23,0.201
4.49,2.0,0.229,0.201
4.5,2.0,0.229,0.201
4.51,2.0,0.229,0.2
4.52,2.0,0.228,0.2
4.53,2.0,0.228,0.2
4.54,2.0,0.227,0.2
4.55,2.0,0.227,0.2
4.56,2.0,0.227,0.199
4.57,2.0,0.226,0.199
4.58,2.0,0.226,0.199
4.59,2.0,0.226,0.199
4.6,2.0,0.225,0.198
4.61,2.0,0.225,0.198
4.62,2.0,0.225,0.198
4.63,2.0,0.224,0.198
4.64,2.0,0.224,0.198
4.65,2.0,0.224,0.197
4.66,2.0,0.223,0.197
4.67,2.0,0.223,0.197
4.68,2.0,0.223,0.197
4.69,2.0,0.222,0.196
4.7,2.0,0.222,0.196
4.71,2.0,0.222,0.196
4.72,2.0,0.221,0.196
4.73,2.0,0.221,0.196
4.74,2.0,0.221,0.195
4.75,2.0,0.22,0.195
4.76,2.0,0.22,0.195
4.77,2.0,0.22,0.195
4.78,2.0,0.219,0.195
4.79,2.0,0.219,0.194
4.8,2.0,0.219,0.194
4.81,2.0,0.218,0.194
4.82,2.0,0.218,0.194
4.83,2.0,0.218,0.193
4.84,2.0,0.217,0.193
4.85,2.0,0.217,0.193
4.86,2.0,0.217,0.193
4.87,2.0,0.216,0.193
4.88,2.0,0.216,0.192
4.89,2.0,0.216,0.192
4.9,2.0,0.215,0.192
4.91,2.0,0.215,0.192
4.92,2.0,0.215,0.192
4.93,2.0,0.214,0.191
4.94,2.0,0.214,0.191
4.95,2.0,0.214,0.191
4.96,2.0,0.214,0.191
4.97,2.0,0.213,0.19
4.98,2.0,0.213,0.19
4.99,2.0,0.213,0.19
5.0,2.0,0.212,0.19
5.01,2.0,0.212,0.19
5.02,2.0,0.212,0.189
5.03,2.0,0.211,0.189
5.04,2.0,0.211,0.189
5.05,2.0,0.211,0.189
5.06,2.0,0.21,0.189
5.07,2.0,0.21,0.188
5.08,2.0,0.21,0.188
5.09,2.0,0.21,0.188
5.1,2.0,0.209,0.188
5.11,2.0,0.209,0.188
5.12,2.0,0.209,0.187
5.13,2.0,0.208,0.187
5.14,2.0,0.208,0.187
5.15,2.0,0.208,0.187
5.16,2.0,0.207,0.187
5.17,2.0,0.207,0.186
5.18,2.0,0.207,0.186
5.19,2.0,0.207,0.186
5.2,2.0,0.206,0.186
5.21,2.0,0.206,0.186
5.22,2.0,0.206,0.185
5.23,2.0,0.205,0.185
5.24,2.0,0.205,0.185
5.25,2.0,0.205,0.185
5.26,2.0,0.205,0.185
5.27,2.0,0.204,0.184
5.28,2.0,0.204,0.184
5.29,2.0,0.204,0.184
5.3,2.0,0.203,0.184
5.31,2.0,0.203,0.184
5.32,2.0,0.203,0.183
5.33,2.0,0.203,0.183
5.34,2.0,0.202,0.183
5.35,2.0,0.202,0.183
5.36,2.0,0.202,0.183
5.37,2.0,0.201,0.182
5.38,2.0,0.201,0.182
5.39,2.0,0.201,0.182
5.4,2.0,0.201,0.182
5.41,2.0,0.2,0.182
5.42,2.0,0.2,0.181
5.43,2.0,0.2,0.181
5.44,2.0,0.199,0.181
5.45,2.0,0.199,0.181
5.46,2.0,0.199,0.181
5.47,2.0,0.199,0.18
5.48,2.0,0.198,0.18
5.49,2.0,0.198,0.18
5.5,2.0,0.198,0.18
5.51,2.0,0.197,0.18
5.52,2.0,0.197,0.179
5.53,2.0,0.197,0.179
5.54,2.0,0.197,0.179
5.55,2.0,0.196,0.179
5.56,2.0,0.196,0.179
5.57,2.0,0.196,0.178
5.58,2.0,0.196,0.178
5.59,2.0,0.195,0.178
5.6,2.0,0.195,0.178
5.61,2.0,0.195,0.177
5.62,2.0,0.194,0.177
5.63,2.0,0.194,0.177
5.64,2.0,0.194,0.177
5.65,2.0,0.194,0.177
5.66,2.0,0.193,0.176
5.67,2.0,0.193,0.176
5.68,2.0,0.193,0.176
5.69,2.0,0.192,0.176
5.7,2.0,0.192,0.176
5.71,2.0,0.192,0.175
5.72,2.0,0.192,0.175
5.73,2.0,0.191,0.175
5.74,2.0,0.191,0.175
5.75,2.0,0.191,0.175
5.76,2.0,0.191,0.174
5.77,2.0,0.19,0.174
5.78,2.0,0.19,0.174
5.79,2.0,0.19,0.174
5.8,2.0,0.189,0.174
5.81,2.0,0.189,0.173
5.82,2.0,0.189,0.173
5.83,2.0,0.189,0.173
5.84,2.0,0.188,0.173
5.85,2.0,0.188,0.173
5.86,2.0,0.188,0.172
5.87,2.0,0.188,0.172
5.88,2.0,0.187,0.172
5.89,2.0,0.187,0.172
5.9,2.0,0.187,0.171
5.91,2.0,0.186,0.171
5.92,2.0,0.186,0.171
5.93,2.0,0.186,0.171
5.94,2.0,0.186,0.171
5.95,2.0,0.185,0.17
5.96,2.0,0.185,0.17
5.97,2.0,0.185,0.17
5.98,2.0,0.184,0.17
5.99,2.0,0.184,0.17
6.0,2.0,0.184,0.169
6.01,2.0,0.184,0.169
6.02,2.0,0.183,0.169
6.03,2.0,0.183,0.169
6.04,2.0,0.183,0.169
6.05,2.0,0.183,0.168
6.06,2.0,0.183,0.168
6.07,2.0,0.182,0.168
6.08,2.0,0.182,0.168
6.09,2.0,0.182,0.168
6.1,2.0,0.182,0.168
6.11,2.0,0.181,0.167
6.12,2.0,0.181,0.167
6.13,2.0,0.181,0.167
6.14,2.0,0.181,0.167
6.15,2.0,0.181,0.167
6.16,2.0,0.18,0.167
6.17,2.0,0.18,0.166
6.18,2.0,0.18,0.166
6.19,2.0,0.18,0.166
6.2,2.0,0.179,0.166
6.21,2.0,0.179,0.166
6.22,2.0,0.179,0.166
6.23,2.0,0.179,0.166
6.24,2.0,0.179,0.165
6.25,2.0,0.178,0.165
6.26,2.0,0.178,0.165
6.27,2.0,0.178,0.165
6.28,2.0,0.178,0.165
6.29,2.0,0.178,0.165
6.3,2.0,0.177,0.164
6.31,2.0,0.177,0.164
6.32,2.0,0.177,0.164
6.33,2.0,0.177,0.164
6.34,2.0,0.176,0.164
6.35,2.0,0.176,0.164
6.36,2.0,0.176,0.163
6.37,2.0,0.176,0.163
6.38,2.0,0.176,0.163
6.39,2.0,0.175,0.163
6.4,2.0,0.175,0.163
6.41,2.0,0.175,0.163
6.42,2.0,0.175,0.162
6.43,2.0,0.175,0.162
6.44,2.0,0.174,0.162
6.45,2.0,0.174,0.162
6.46,2.0,0.174,0.162
6.47,2.0,0.174,0.162
6.48,2.0,0.174,0.162
6.49,2.0,0.173,0.161
6.5,2.0,0.173,0.161
6.51,2.0,0.173,0.161
6.52,2.0,0.173,0.161
6.53,2.0,0.173,0.161
6.54,2.0,0.172,0.161
6.55,2.0,0.172,0.16
6.56,2.0,0.172,0.16
6.57,2.0,0.172,0.16
6.58,2.0,0.172,0.16
6.59,2.0,0.171,0.16
6.6,2.0,0.171,0.16
6.61,2.0,0.171,0.159
6.62,2.0,0.171,0.159
6.63,2.0,0.171,0.159
6.64,2.0,0.17,0.159
6.65,2.0,0.17,0.159
6.66,2.0,0.17,0.159
6.67,2.0,0.17,0.159
6.68,2.0,0.17,0.158
6.69,2.0,0.169,0.158
6.7,2.0,0.169,0.158
6.71,2.0,0.169,0.158
6.72,2.0,0.169,0.158
6.73,2.0,0.169,0.158
6.74,2.0,0.168,0.157
6.75,2.0,0.168,0.157
6.76,2.0,0.168,0.157
6.77,2.0,0.168,0.157
6.78,2.0,0.168,0.157
6.79,2.0,0.167,0.157
6.8,2.0,0.167,0.157
6.81,2.0,0.167,0.156
6.82,2.0,0.167,0.156
6.83,2.0,0.167,0.156
6.84,2.0,0.166,0.156
6.85,2.0,0.166,0.156
6.86,2.0,0.166,0.156
6.87,2.0,0.166,0.155
6.88,2.0,0.166,0.155
6.89,2.0,0.165,0.155
6.9,2.0,0.165,0.155
6.91,2.0,0.165,0.155
6.92,2.0,0.165,0.155
6.93,2.0,0.165,0.155
6.94,2.0,0.164,0.154
6.95,2.0,0.164,0.154
6.96,2.0,0.164,0.154
6.97,2.0,0.164,0.154
6.98,2.0,0.164,0.154
6.99,2.0,0.164,0.154
7.0,2.0,0.163,0.153
7.01,2.0,0.163,0.153
7.02,2.0,0.163,0.153
7.03,2.0,0.163,0.153
7.04,2.0,0.163,0.153
7.05,2.0,0.163,0.153
7.06,2.0,0.162,0.153
7.07,2.0,0.162,0.153
7.08,2.0,0.162,0.153
7.09,2.0,0.162,0.152
7.1,2.0,0.162,0.152
7.11,2.0,0.162,0.152
7.12,2.0,0.162,0.152
7.13,2.0,0.161,0.152
7.14,2.0,0.161,0.152
7.15,2.0,0.161,0.152
7.16,2.0,0.161,0.152
7.17,2.0,0.161,0.152
7.18,2.0,0.161,0.151
7.19,2.0,0.161,0.151
7.2,2.0,0.16,0.151
7.21,2.0,0.16,0.151
7.22,2.0,0.16,0.151
7.23,2.0,0.16,0.151
7.24,2.0,0.16,0.151
7.25,2.0,0.16,0.151
7.26,2.0,0.16,0.151
7.27,2.0,0.159,0.151
7.28,2.0,0.159,0.15
7.29,2.0,0.159,0.15
7.3,2.0,0.159,0.15
7.31,2.0,0.159,0.15
7.32,2.0,0.159,0.15
7.33,2.0,0.159,0.15
7.34,2.0,0.158,0.15
7.35,2.0,0.158,0.15
7.36,2.0,0.158,0.15
7.37,2.0,0.158,0.15
7.38,2.0,0.158,0.149
7.39,2.0,0.158,0.149
7.4,2.0,0.158,0.149
7.41,2.0,0.158,0.149
7.42,2.0,0.157,0.149
7.43,2.0,0.157,0.149
7.44,2.0,0.157,0.149
7.45,2.0,0.157,0.149
7.46,2.0,0.157,0.149
7.47,2.0,0.157,0.148
7.48,2.0,0.157,0.148
7.49,2.0,0.156,0.148
7.5,2.0,0.156,0.148
7.51,2.0,0.156,0.148
7.52,2.0,0.156,0.148
7.53,2.0,0.156,0.148
7.54,2.0,0.156,0.148
7.55,2.0,0.156,0.148
7.56,2.0,0.155,0.147
7.57,2.0,0.155,0.147
7.58,2.0,0.155,0.147
7.59,2.0,0.155,0.147
7.6,2.0,0.155,0.147
7.61,2.0,0.155,0.147
7.62,2.0,0.155,0.147
7.63,2.0,0.155,0.147
7.64,2.0,0.154,0.147
7.65,2.0,0.154,0.146
7.66,2.0,0.154,0.146
7.67,2.0,0.154,0.146
7.68,2.0,0.154,0.146
7.69,2.0,0.154,0.146
7.7,2.0,0.154,0.146
7.71,2.0,0.154,0.146
7.72,2.0,0.153,0.146
7.73,2.0,0.153,0.146
7.74,2.0,0.153,0.145
7.75,2.0,0.153,0.145
7.76,2.0,0.153,0.145
7.77,2.0,0.153,0.145
7.78,2.0,0.153,0.145
7.79,2.0,0.153,0.145
7.8,2.0,0.152,0.145
7.81,2.0,0.152,0.145
7.82,2.0,0.152,0.145
7.83,2.0,0.152,0.145
7.84,2.0,0.152,0.144
7.85,2.0,0.152,0.144
7.86,2.0,0.152,0.144
7.87,2.0,0.152,0.144
7.88,2.0,0.151,0.144
7.89,2.0,0.151,0.144
7.9,2.0,0.151,0.144
7.91,2.0,0.151,0.144
7.92,2.0,0.151,0.144
7.93,2.0,0.151,0.144
7.94,2.0,0.151,0.143
7.95,2.0,0.151,0.143
7.96,2.0,0.15,0.143
7.97,2.0,0.15,0.143
7.98,2.0,0.15,0.143
7.99,2.0,0.15,0.143
8.0,2.0,0.15,0.143
8.01,2.0,0.15,0.143
8.02,2.0,0.15,0.143
8.03,2.0,0.15,0.143
8.04,2.0,0.15,0.142
8.05,2.0,0.149,0.142
8.06,2.0,0.149,0.142
8.07,2.0,0.149,0.142
8.08,2.0,0.149,0.142
8.09,2.0,0.149,0.142
8.1,2.0,0.149,0.142
8.11,2.0,0.149,0.142
8.12,2.0,0.149,0.142
8.13,2.0,0.149,0.142
8.14,2.0,0.148,0.141
8.15,2.0,0.148,0.141
8.16,2.0,0.148,0.141
8.17,2.0,0.148,0.141
8.18,2.0,0.148,0.141
8.19,2.0,0.148,0.141
8.2,2.0,0.148,0.141
8.21,2.0,0.148,0.141
8.22,2.0,0.148,0.141
8.23,2.0,0.147,0.141
8.24,2.0,0.147,0.14
8.25,2.0,0.147,0.14
8.26,2.0,0.147,0.14
8.27,2.0,0.147,0.14
8.28,2.0,0.147,0.14
8.29,2.0,0.147,0.14
8.3,2.0,0.147,0.14
8.31,2.0,0.147,0.14
8.32,2.0,0.146,0.14
8.33,2.0,0.146,0.14
8.34,2.0,0.146,0.14
8.35,2.0,0.146,0.139
8.36,2.0,0.146,0.139
8.37,2.0,0.146,0.139
8.38,2.0,0.146,0.139
8.39,2.0,0.146,0.139
8.4,2.0,0.146,0.139
8.41,2.0,0.146,0.139
8.42,2.0,0.145,0.139
8.43,2.0,0.145,0.139
8.44,2.0,0.145,0.139
8.45,2.0,0.145,0.139
8.46,2.0,0.145,0.138
8.47,2.0,0.145,0.138
8.48,2.0,0.145,0.138
8.49,2.0,0.145,0.138
8.5,2.0,0.145,0.138
8.51,2.0,0.145,0.138
8.52,2.0,0.144,0.138
8.53,2.0,0.144,0.138
8.54,2.0,0.144,0.138
8.55,2.0,0.144,0.138
8.56,2.0,0.144,0.138
8.57,2.0,0.144,0.138
8.58,2.0,0.144,0.137
8.59,2.0,0.144,0.137
8.6,2.0,0.144,0.137
8.61,2.0,0.144,0.137
8.62,2.0,0.143,0.137
8.63,2.0,0.143,0.137
8.64,2.0,0.143,0.137
8.65,2.0,0.143,0.137
8.66,2.0,0.143,0.137
8.67,2.0,0.143,0.137
8.68,2.0,0.143,0.137
8.69,2.0,0.143,0.137
8.7,2.0,0.143,0.136
8.71,2.0,0.143,0.136
8.72,2.0,0.142,0.136
8.73,2.0,0.142,0.136
8.74,2.0,0.142,0.136
8.75,2.0,0.142,0.136
8.76,2.0,0.142,0.136
8.77,2.0,0.142,0.136
8.78,2.0,0.142,0.136
8.79,2.0,0.142,0.136
8.8,2.0,0.142,0.136
8.81,2.0,0.142,0.136
8.82,2.0,0.142,0.135
8.83,2.0,0.141,0.135
8.84,2.0,0.141,0.135
8.85,2.0,0.141,0.135
8.86,2.0,0.141,0.135
8.87,2.0,0.141,0.135
8.88,2.0,0.141,0.135
8.89,2.0,0.141,0.135
8.9,2.0,0.141,0.135
8.91,2.0,0.141,0.135
8.92,2.0,0.141,0.135
8.93,2.0,0.14,0.135
8.94,2.0,0.14,0.135
8.95,2.0,0.14,0.134
8.96,2.0,0.14,0.134
8.97,2.0,0.14,0.134
8.98,2.0,0.14,0.134
8.99,2.0,0.14,0.134
9.0,2.0,0.14,0.134
9.01,2.0,0.14,0.134
9.02,2.0,0.14,0.134
9.03,2.0,0.14,0.134
9.04,2.0,0.14,0.134
9.05,2.0,0.139,0.134
9.06,2.0,0.139,0.134
9.07,2.0,0.139,0.134
9.08,2.0,0.139,0.133
9.09,2.0,0.139,0.133
9.1,2.0,0.139,0.133
9.11,2.0,0.139,0.133
9.12,2.0,0.139,0.133
9.13,2.0,0.139,0.133
9.14,2.0,0.139,0.133
9.15,2.0,0.139,0.133
9.16,2.0,0.138,0.133
9.17,2.0,0.138,0.133
9.18,2.0,0.138,0.133
9.19,2.0,0.138,0.133
9.2,2.0,0.138,0.133
9.21,2.0,0.138,0.132
9.22,2.0,0.138,0.132
9.23,2.0,0.138,0.132
9.24,2.0,0.138,0.132
9.25,2.0,0.138,0.132
9.26,2.0,0.138,0.132
9.27,2.0,0.138,0.132
9.28,2.0,0.137,0.132
9.29,2.0,0.137,0.132
9.3,2.0,0.137,0.132
9.31,2.0,0.137,0.132
9.32,2.0,0.137,0.132
9.33,2.0,0.137,0.132
9.34,2.0,0.137,0.132
9.35,2.0,0.137,0.131
9.36,2.0,0.137,0.131
9.37,2.0,0.137,0.131
9.38,2.0,0.137,0.131
9.39,2.0,0.137,0.131
9.4,2.0,0.136,0.131
9.41,2.0,0.136,0.131
9.42,2.0,0.136,0.131
9.43,2.0,0.136,0.131
9.44,2.0,0.136,0.131
9.45,2.0,0.136,0.131
9.46,2.0,0.136,0.131
9.47,2.0,0.136,0.131
9.48,2.0,0.136,0.131
9.49,2.0,0.136,0.131
9.5,2.0,0.136,0.13
9.51,2.0,0.136,0.13
9.52,2.0,0.136,0.13
9.53,2.0,0.135,0.13
9.54,2.0,0.135,0.13
9.55,2.0,0.135,0.13
9.56,2.0,0.135,0.13
9.57,2.0,0.135,0.13
9.58,2.0,0.135,0.13
9.59,2.0,0.135,0.13
9.6,2.0,0.135,0.13
9.61,2.0,0.135,0.13
9.62,2.0,0.135,0.13
9.63,2.0,0.135,0.13
9.64,2.0,0.135,0.129
9.65,2.0,0.135,0.129
9.66,2.0,0.134,0.129
9.67,2.0,0.134,0.129
9.68,2.0,0.134,0.129
9.69,2.0,0.134,0.129
9.7,2.0,0.134,0.129
9.71,2.0,0.134,0.129
9.72,2.0,0.134,0.129
9.73,2.0,0.134,0.129
9.74,2.0,0.134,0.129
9.75,2.0,0.134,0.129
9.76,2.0,0.134,0.129
9.77,2.0,0.134,0.129
9.78,2.0,0.134,0.129
9.79,2.0,0.134,0.129
9.8,2.0,0.133,0.128
9.81,2.0,0.133,0.128
9.82,2.0,0.133,0.128
9.83,2.0,0.133,0.128
9.84,2.0,0.133,0.128
9.85,2.0,0.133,0.128
9.86,2.0,0.133,0.128
9.87,2.0,0.133,0.128
9.88,2.0,0.133,0.128
9.89,2.0,0.133,0.128
9.9,2.0,0.133,0.128
9.91,2.0,0.133,0.128
9.92,2.0,0.133,0.128
9.93,2.0,0.132,0.128
9.94,2.0,0.132,0.128
9.95,2.0,0.132,0.128
9.96,2.0,0.132,0.127
9.97,2.0,0.132,0.127
9.98,2.0,0.132,0.127
9.99,2.0,0.132,0.127
10.0,2.0,0.132,0.127
10.01,2.0,0.132,0.127
10.02,2.0,0.132,0.127
10.03,2.0,0.132,0.127
10.04,2.0,0.132,0.127
10.05,2.0,0.132,0.127
10.06,2.0,0.132,0.127
10.07,2.0,0.132,0.127
10.08,2.0,0.132,0.127
10.09,2.0,0.132,0.127
10.1,2.0,0.132,0.127
10.11,2.0,0.132,0.127
10.12,2.0,0.132,0.127
10.13,2.0,0.132,0.127
10.14,2.0,0.132,0.127
10.15,2.0,0.132,0.127
10.16,2.0,0.132,0.127
10.17,2.0,0.132,0.127
10.18,2.0,0.132,0.127
10.19,2.0,0.131,0.127
10.2,2.0,0.131,0.127
10.21,2.0,0.131,0.127
10.22,2.0,0.131,0.127
10.23,2.0,0.131,0.127
10.24,2.0,0.131,0.127
10.25,2.0,0.131,0.127
10.26,2.0,0.131,0.127
10.27,2.0,0.131,0.127
10.28,2.0,0.131,0.127
10.29,2.0,0.131,0.127
10.3,2.0,0.131,0.127
10.31,2.0,0.131,0.127
10.32,2.0,0.131,0.127
10.33,2.0,0.131,0.127
10.34,2.0,0.131,0.127
10.35,2.0,0.131,0.127
10.36,2.0,0.131,0.127
10.37,2.0,0.131,0.127
10.38,2.0,0.131,0.127
10.39,2.0,0.131,0.127
10.4,2.0,0.131,0.127
10.41,2.0,0.131,0.126
10.42,2.0,0.131,0.126
10.43,2.0,0.131,0.126
10.44,2.0,0.131,0.126
10.45,2.0,0.131,0.126
10.46,2.0,0.131,0.126
10.47,2.0,0.131,0.126
10.48,2.0,0.131,0.126
10.49,2.0,0.131,0.126
10.5,2.0,0.131,0.126
10.51,2.0,0.131,0.126
10.52,2.0,0.131,0.126
10.53,2.0,0.131,0.126
10.54,2.0,0.131,0.126
10.55,2.0,0.131,0.126
10.56,2.0,0.131,0.126
10.57,2.0,0.131,0.126
10.58,2.0,0.131,0.126
10.59,2.0,0.13,0.126
10.6,2.0,0.13,0.126
10.61,2.0,0.13,0.126
10.62,2.0,0.13,0.126
10.63,2.0,0.13,0.126
10.64,2.0,0.13,0.126
10.65,2.0,0.13,0.126
10.66,2.0,0.13,0.126
10.67,2.0,0.13,0.126
10.68,2.0,0.13,0.126
10.69,2.0,0.13,0.126
10.7,2.0,0.13,0.126
10.71,2.0,0.13,0.126
10.72,2.0,0.13,0.126
10.73,2.0,0.13,0.126
10.74,2.0,0.13,0.126
10.75,2.0,0.13,0.126
10.76,2.0,0.13,0.126
10.77,2.0,0.13,0.126
10.78,2.0,0.13,0.126
10.79,2.0,0.13,0.126
10.8,2.0,0.13,0.126
10.81,2.0,0.13,0.126
10.82,2.0,0.13,0.126
10.83,2.0,0.13,0.126
10.84,2.0,0.13,0.126
10.85,2.0,0.13,0.126
10.86,2.0,0.13,0.126
10.87,2.0,0.13,0.126
10.88,2.0,0.13,0.126
10.89,2.0,0.13,0.126
10.9,2.0,0.13,0.126
10.91,2.0,0.13,0.126
10.92,2.0,0.13,0.126
10.93,2.0,0.13,0.126
10.94,2.0,0.13,0.126
10.95,2.0,0.13,0.126
10.96,2.0,0.13,0.126
10.97,2.0,0.13,0.126
10.98,2.0,0.13,0.126
10.99,2.0,0.13,0.126
11.0,2.0,0.13,0.126
11.01,2.0,0.13,0.126
11.02,2.0,0.13,0.126
11.03,2.0,0.13,0.126
11.04,2.0,0.129,0.126
11.05,2.0,0.129,0.125
11.06,2.0,0.129,0.125
11.07,2.0,0.129,0.125
11.08,2.0,0.129,0.125
11.09,2.0,0.129,0.125
11.1,2.0,0.129,0.125
11.11,2.0,0.129,0.125
11.12,2.0,0.129,0.125
11.13,2.0,0.129,0.125
11.14,2.0,0.129,0.125
11.15,2.0,0.129,0.125
11.16,2.0,0.129,0.125
11.17,2.0,0.129,0.125
11.18,2.0,0.129,0.125
11.19,2.0,0.129,0.125
11.2,2.0,0.129,0.125
11.21,2.0,0.129,0.125
11.22,2.0,0.129,0.125
11.23,2.0,0.129,0.125
11.24,2.0,0.129,0.125
11.25,2.0,0.129,0.125
11.26,2.0,0.129,0.125
11.27,2.0,0.129,0.125
11.28,2.0,0.129,0.125
11.29,2.0,0.129,0.125
11.3,2.0,0.129,0.125
11.31,2.0,0.129,0.125
11.32,2.0,0.129,0.125
11.33,2.0,0.129,0.125
11.34,2.0,0.129,0.125
11.35,2.0,0.129,0.125
11.36,2.0,0.129,0.125
11.37,2.0,0.129,0.125
11.38,2.0,0.129,0.125
11.39,2.0,0.129,0.125
11.4,2.0,0.129,0.125
11.41,2.0,0.129,0.125
11.42,2.0,0.129,0.125
11.43,2.0,0.129,0.125
11.44,2.0,0.129,0.125
11.45,2.0,0.129,0.125
11.46,2.0,0.129,0.125
11.47,2.0,0.129,0.125
11.48,2.0,0.129,0.125
11.49,2.0,0.129,0.125
11.5,2.0,0.129,0.125
11.51,2.0,0.129,0.125
11.52,2.0,0.129,0.125
11.53,2.0,0.128,0.125
11.54,2.0,0.128,0.125
11.55,2.0,0.128,0.125
11.56,2.0,0.128,0.125
11.57,2.0,0.128,0.125
11.58,2.0,0.128,0.125
11.59,2.0,0.128,0.125
11.6,2.0,0.128,0.125
11.61,2.0,0.128,0.125
11.62,2.0,0.128,0.125
11.63,2.0,0.128,0.125
11.64,2.0,0.128,0.125
11.65,2.0,0.128,0.125
11.66,2.0,0.128,0.125
11.67,2.0,0.128,0.125
11.68,2.0,0.128,0.125
11.69,2.0,0.128,0.125
11.7,2.0,0.128,0.125
11.71,2.0,0.128,0.125
11.72,2.0,0.128,0.125
11.73,2.0,0.128,0.125
11.74,2.0,0.128,0.125
11.75,2.0,0.128,0.125
11.76,2.0,0.128,0.125
11.77,2.0,0.128,0.125
11.78,2.0,0.128,0.125
11.79,2.0,0.128,0.125
11.8,2.0,0.128,0.124
11.81,2.0,0.128,0.124
11.82,2.0,0.128,0.124
11.83,2.0,0.128,0.124
11.84,2.0,0.128,0.124
11.85,2.0,0.128,0.124
11.86,2.0,0.128,0.124
11.87,2.0,0.128,0.124
11.88,2.0,0.128,0.124
11.89,2.0,0.128,0.124
11.9,2.0,0.128,0.124
11.91,2.0,0.128,0.124
11.92,2.0,0.128,0.124
11.93,2.0,0.128,0.124
11.94,2.0,0.128,0.124
11.95,2.0,0.128,0.124
11.96,2.0,0.128,0.124
11.97,2.0,0.128,0.124
11.98,2.0,0.128,0.124
11.99,2.0,0.128,0.124
12.0,2.0,0.128,0.124
12.01,2.0,0.128,0.124
12.02,2.0,0.128,0.124
12.03,2.0,0.128,0.124
12.04,2.0,0.128,0.124
12.05,2.0,0.128,0.124
12.06,2.0,0.128,0.124
12.07,2.0,0.128,0.124
12.08,2.0,0.128,0.124
12.09,2.0,0.128,0.124
12.1,2.0,0.127,0.124
12.11,2.0,0.127,0.124
12.12,2.0,0.127,0.124
12.13,2.0,0.127,0.124
12.14,2.0,0.127,0.124
12.15,2.0,0.127,0.124
12.16,2.0,0.127,0.124
12.17,2.0,0.127,0.124
12.18,2.0,0.127,0.124
12.19,2.0,0.127,0.124
12.2,2.0,0.127,0.124
12.21,2.0,0.127,0.124
12.22,2.0,0.127,0.124
12.23,2.0,0.127,0.124
12.24,2.0,0.127,0.124
12.25,2.0,0.127,0.124
12.26,2.0,0.127,0.124
12.27,2.0,0.127,0.124
12.28,2.0,0.127,0.124
12.29,2.0,0.127,0.124
12.3,2.0,0.127,0.124
12.31,2.0,0.127,0.124
12.32,2.0,0.127,0.124
12.33,2.0,0.127,0.124
12.34,2.0,0.127,0.124
12.35,2.0,0.127,0.124
12.36,2.0,0.127,0.124
12.37,2.0,0.127,0.124
12.38,2.0,0.127,0.124
12.39,2.0,0.127,0.124
12.4,2.0,0.127,0.124
12.41,2.0,0.127,0.124
12.42,2.0,0.127,0.124
12.43,2.0,0.127,0.124
12.44,2.0,0.127,0.124
12.45,2.0,0.127,0.124
12.46,2.0,0.127,0.124
12.47,2.0,0.127,0.124
12.48,2.0,0.127,0.124
12.49,2.0,0.127,0.124
12.5,2.0,0.127,0.124
12.51,2.0,0.127,0.124
12.52,2.0,0.127,0.124
12.53,2.0,0.127,0.124
12.54,2.0,0.127,0.124
12.55,2.0,0.127,0.124
12.56,2.0,0.127,0.124
